myAUC,avg_diff,power,cluster,gene
0.769,0.238696791043,0.538,16,Auh
0.769,0.230205148258,0.538,16,Acat1
0.769,0.226936201363,0.538,16,Rabgap1l
0.769,0.213850542016,0.538,16,Cct5
0.768,0.479499091251,0.536,16,Ddx24
0.768,0.449598238523,0.536,16,Fxyd7
0.768,0.324708012176,0.536,16,Pnmal1
0.768,0.281948140637,0.536,16,Psmc1
0.768,0.249564654845,0.536,16,Gdi2
0.768,0.233303193743,0.536,16,Tmem199
0.768,0.22327298233,0.536,16,Cox17
0.768,0.213633306625,0.536,16,2410015M20Rik
0.767,0.604046591142,0.534,16,Pcsk1n
0.767,0.353887317249,0.534,16,Jakmip1
0.767,0.345309891641,0.534,16,B230217C12Rik
0.767,0.330514354126,0.534,16,Dgkb
0.767,0.311337123459,0.534,16,Apba2
0.767,0.303601112144,0.534,16,Ube2n
0.767,0.273967738019,0.534,16,Pcdh17
0.767,0.266198219902,0.534,16,2700094K13Rik
0.767,0.224905167061,0.534,16,Eef1e1
0.767,0.224364721934,0.534,16,Fbxo3
0.767,0.214790440757,0.534,16,Pop5
0.767,0.207751516961,0.534,16,Nfu1
0.766,0.384667877707,0.532,16,Cd83
0.766,0.362425675689,0.532,16,Nptxr
0.766,0.347366601097,0.532,16,Ppfia2
0.766,0.303311754415,0.532,16,Dctn3
0.766,0.273370175486,0.532,16,Purb
0.766,0.250612962724,0.532,16,Mapre3
0.766,0.228431087684,0.532,16,Babam1
0.766,0.215269614002,0.532,16,Uqcc1
0.765,0.472487426216,0.53,16,Uqcrq
0.765,0.341662410473,0.53,16,Mpc2
0.765,0.331232605334,0.53,16,Sub1
0.765,0.319727777067,0.53,16,Gdap1l1
0.765,0.289564473259,0.53,16,Kpna1
0.765,0.278656510344,0.53,16,Ap4s1
0.765,0.273594953113,0.53,16,Rfk
0.765,0.264923594164,0.53,16,Wdr12
0.765,0.26088271599,0.53,16,Apex1
0.765,0.251058950558,0.53,16,Vps28
0.765,0.239667622741,0.53,16,Lancl1
0.765,0.238062274613,0.53,16,Exoc3
0.765,0.212038357318,0.53,16,Tmem126a
0.765,0.201246184235,0.53,16,Pak1ip1
0.764,0.544881647792,0.528,16,Atp6v1a
0.764,0.401432937728,0.528,16,Lsamp
0.764,0.368823958777,0.528,16,Ache
0.764,0.357551472479,0.528,16,Kif3a
0.764,0.291859365715,0.528,16,Ndufb4
0.764,0.243552585954,0.528,16,Fam162a
0.764,0.23397232234,0.528,16,Cacnb4
0.764,0.232253502774,0.528,16,2010012O05Rik
0.764,0.228590447561,0.528,16,Mrpl45
0.764,0.211673497317,0.528,16,Srp19
0.763,0.769665569548,0.526,16,Ndn
0.763,0.334827094198,0.526,16,Dnajc27
0.763,0.322918373244,0.526,16,Camk2d
0.763,0.297634751185,0.526,16,Slc25a5
0.763,0.273095778783,0.526,16,St3gal5
0.763,0.260543435604,0.526,16,Rnf6
0.763,0.244667670214,0.526,16,Cpe
0.763,0.223604260343,0.526,16,Mrfap1
0.763,0.220176046471,0.526,16,Stoml2
0.763,0.202229187742,0.526,16,Polr2c
0.762,0.389194368357,0.524,16,Gnao1
0.762,0.350201667788,0.524,16,Zdbf2
0.762,0.335335399117,0.524,16,Slc7a14
0.762,0.328365420516,0.524,16,Gabrb3
0.762,0.323515323068,0.524,16,Sms
0.762,0.308501551649,0.524,16,Reep2
0.762,0.292950704433,0.524,16,Dtnbp1
0.762,0.282650645204,0.524,16,Slc39a6
0.762,0.26744203617,0.524,16,Ppp2r2d
0.762,0.250969650801,0.524,16,Senp2
0.762,0.241025234491,0.524,16,Mrpl46
0.762,0.23885638137,0.524,16,Extl2
0.762,0.233901386591,0.524,16,Tmem126b
0.762,0.226481287543,0.524,16,Mea1
0.762,0.218376964037,0.524,16,Tbcb
0.762,0.210185121047,0.524,16,Kif5b
0.762,0.207252727318,0.524,16,Hint2
0.761,0.370180059727,0.522,16,Atp5d
0.761,0.364773710421,0.522,16,Ddx25
0.761,0.363821444275,0.522,16,2010204K13Rik
0.761,0.29978675512,0.522,16,Vdac2
0.761,0.256771161433,0.522,16,Polr3k
0.761,0.254007222673,0.522,16,Psmd1
0.761,0.244277713388,0.522,16,Tlk2
0.761,0.215334472119,0.522,16,Cct6a
0.761,0.210597926353,0.522,16,Yars
0.761,0.203587820311,0.522,16,Leo1
0.76,0.36559273998,0.52,16,Fabp3
0.76,0.364009923476,0.52,16,Lrp11
0.76,0.342328634557,0.52,16,C77370
0.76,0.303332596424,0.52,16,Nedd8
0.76,0.266463120772,0.52,16,Bri3bp
0.76,0.249049233133,0.52,16,Tsr2
0.76,0.238825134578,0.52,16,Chic1
0.76,0.218845654025,0.52,16,Scand1
0.76,0.212847293691,0.52,16,Fundc2
0.76,0.205641400874,0.52,16,Synj2bp
0.759,0.523402666568,0.518,16,G3bp2
0.759,0.31108941592,0.518,16,Gm16039
0.759,0.3093447786,0.518,16,Fam103a1
0.759,0.308193442858,0.518,16,Cfdp1
0.759,0.307053413462,0.518,16,Fndc3a
0.759,0.302263755645,0.518,16,Rgs7bp
0.759,0.298105692361,0.518,16,Ogfrl1
0.759,0.290374341642,0.518,16,Pdpk1
0.759,0.275663800811,0.518,16,Ngrn
0.759,0.262097327663,0.518,16,Trim44
0.759,0.223731253816,0.518,16,Rars
0.759,0.215607148998,0.518,16,Nrxn1
0.759,0.205171224819,0.518,16,Efr3a
0.758,0.41356322485,0.516,16,Uqcrh
0.758,0.376451480734,0.516,16,Dnm3
0.758,0.376159096528,0.516,16,C1qtnf4
0.758,0.366997767014,0.516,16,Gnal
0.758,0.342516825379,0.516,16,Sdr39u1
0.758,0.332439748118,0.516,16,Cbx5
0.758,0.326234592428,0.516,16,Sez6
0.758,0.286895757253,0.516,16,Smarca2
0.758,0.239645820465,0.516,16,Ndufs8
0.758,0.235039771729,0.516,16,Gatsl2
0.758,0.20712920836,0.516,16,Coa6
0.758,0.200231703089,0.516,16,Mesdc2
0.757,0.410023398885,0.514,16,Skp1a
0.757,0.310330011468,0.514,16,Dpysl3
0.757,0.307310170124,0.514,16,Zcchc17
0.757,0.280001706724,0.514,16,Fdx1l
0.757,0.264297881786,0.514,16,Hspbp1
0.757,0.223776087673,0.514,16,Mrpl35
0.756,0.451601140124,0.512,16,Calm1
0.756,0.339827807398,0.512,16,6430548M08Rik
0.756,0.31235920644,0.512,16,Evl
0.756,0.292149506713,0.512,16,B3galnt1
0.756,0.259567777448,0.512,16,Set
0.756,0.25691810703,0.512,16,Txnrd1
0.756,0.25347221665,0.512,16,Acbd6
0.756,0.234914105274,0.512,16,Ric3
0.756,0.209735353059,0.512,16,Usp5
0.756,0.203137302594,0.512,16,Tmem160
0.755,0.534612131687,0.51,16,Aldoa
0.755,0.521365443981,0.51,16,Atp5a1
0.755,0.389609780194,0.51,16,Prkar1a
0.755,0.359306587418,0.51,16,Uqcrc2
0.755,0.279838843047,0.51,16,Trp53bp1
0.755,0.246252539205,0.51,16,Sh3glb2
0.755,0.244341987089,0.51,16,Btbd10
0.755,0.216029798632,0.51,16,Ube2w
0.754,0.505328788106,0.508,16,Tcf25
0.754,0.316257255626,0.508,16,Usp29
0.754,0.307400184786,0.508,16,Ak1
0.754,0.301284961916,0.508,16,Arhgef4
0.754,0.295977367489,0.508,16,Atmin
0.754,0.272295902542,0.508,16,Lrrc49
0.754,0.257832163193,0.508,16,Adar
0.754,0.210257109142,0.508,16,Mrpl3
0.753,0.527952261655,0.506,16,Atp5b
0.753,0.35782374838,0.506,16,Lynx1
0.753,0.333190331817,0.506,16,Atp5h
0.753,0.303095731603,0.506,16,Gm16286
0.753,0.302819505101,0.506,16,Smim18
0.753,0.286667427644,0.506,16,Atp6v1f
0.753,0.260442706937,0.506,16,Mrpl38
0.753,0.25283326618,0.506,16,Afg3l2
0.753,0.244692036904,0.506,16,Tomm40
0.753,0.235229703826,0.506,16,Bnip3
0.753,0.218221963521,0.506,16,Snx3
0.753,0.214505242415,0.506,16,Ubald1
0.752,0.495037655888,0.504,16,Cox6b1
0.752,0.366980277837,0.504,16,Lin7a
0.752,0.28559307307,0.504,16,Gnl1
0.752,0.275601431584,0.504,16,Bag4
0.752,0.241692311633,0.504,16,Psmd4
0.752,0.236758957453,0.504,16,Epb4.1l1
0.752,0.206662897095,0.504,16,Ccnh
0.752,0.201262762027,0.504,16,Nus1
0.751,0.423858379762,0.502,16,Ndufb8
0.751,0.352013746738,0.502,16,Rasgef1a
0.751,0.347803195602,0.502,16,C530008M17Rik
0.751,0.323034122607,0.502,16,Svop
0.751,0.317300440859,0.502,16,Pura
0.751,0.275823163376,0.502,16,Cisd1
0.751,0.205116358578,0.502,16,N6amt1
0.75,0.473084359088,0.5,16,Slc25a4
0.75,0.459869900006,0.5,16,Pcsk2
0.75,0.266949537377,0.5,16,Iqcb1
0.75,0.243632736373,0.5,16,Lhfpl4
0.75,0.234012178493,0.5,16,Ift81
0.75,0.217101336969,0.5,16,Rab28
0.75,0.208033464834,0.5,16,Rps26
0.749,0.347932512347,0.498,16,Kcnip1
0.749,0.341511955554,0.498,16,Cacng2
0.749,0.25741099354,0.498,16,Ppm1l
0.749,0.251034632972,0.498,16,Cct7
0.749,0.242229622669,0.498,16,Yeats4
0.749,0.239343737299,0.498,16,Jakmip2
0.749,0.2274435899,0.498,16,Slc35f1
0.749,0.215036941948,0.498,16,Snx32
0.748,0.31843993969,0.496,16,Flywch2
0.748,0.268538206907,0.496,16,Ypel3
0.748,0.256332976021,0.496,16,Brms1l
0.748,0.233059809419,0.496,16,Edf1
0.748,0.212595042409,0.496,16,Park7
0.747,0.389936262405,0.494,16,Ndufa5
0.747,0.3519607319,0.494,16,Cyp46a1
0.747,0.298701136406,0.494,16,Bhlhb9
0.747,0.23424374374,0.494,16,Mrpl49
0.747,0.23088565461,0.494,16,1110004E09Rik
0.747,0.216203628813,0.494,16,Farsb
0.747,0.204514472762,0.494,16,Praf2
0.747,0.200486737255,0.494,16,Pomp
0.746,0.429745619439,0.492,16,Acot7
0.746,0.420775026363,0.492,16,Tspan7
0.746,0.401438324044,0.492,16,Ndufa6
0.746,0.360988000443,0.492,16,Gpm6a
0.746,0.356108280584,0.492,16,Mtmr7
0.746,0.339045804004,0.492,16,Arhgap20
0.746,0.259491479552,0.492,16,Creg2
0.746,0.249486202572,0.492,16,Rtca
0.746,0.248035774684,0.492,16,Fuom
0.746,0.24307092392,0.492,16,Arxes1
0.746,0.22756317308,0.492,16,Ube2e2
0.746,0.220516601336,0.492,16,Lrrfip1
0.746,0.210970494809,0.492,16,Actr1b
0.745,0.460036580193,0.49,16,Atp6v1e1
0.745,0.426883990328,0.49,16,Nell2
0.745,0.319756102823,0.49,16,Psmb4
0.745,0.281511234773,0.49,16,Brinp1
0.745,0.264183379817,0.49,16,Smim19
0.745,0.262469230047,0.49,16,Arl16
0.745,0.240554152392,0.49,16,Ube2d2a
0.744,0.276591503248,0.488,16,Cacna2d2
0.744,0.262572865534,0.488,16,Ndufa2
0.744,0.25650299807,0.488,16,Map6
0.744,0.241737668404,0.488,16,Elovl4
0.744,0.232234598207,0.488,16,Tomm5
0.744,0.206929454791,0.488,16,Mrpl50
0.744,0.201626842881,0.488,16,Nsun2
0.743,0.360859431182,0.486,16,Clvs1
0.743,0.359059453465,0.486,16,Atp5j2
0.743,0.348307683994,0.486,16,Osbpl6
0.743,0.243221211707,0.486,16,Wrb
0.743,0.235590041734,0.486,16,Oxct1
0.743,0.227326518425,0.486,16,Vegfb
0.743,0.213979632117,0.486,16,Eif5
0.743,0.213226443688,0.486,16,Nudt19
0.742,0.30307650272,0.484,16,Rab9b
0.742,0.296575411252,0.484,16,Tmem255a
0.742,0.2825811852,0.484,16,Prkacb
0.742,0.238635370948,0.484,16,Mfn2
0.742,0.237657440326,0.484,16,Pdcd7
0.742,0.225687610046,0.484,16,Gpatch4
0.742,0.221697812476,0.484,16,Dohh
0.742,0.215093927945,0.484,16,Gcsh
0.741,0.354062278026,0.482,16,Sv2a
0.741,0.330958792277,0.482,16,Add2
0.741,0.308057638982,0.482,16,Fkbp2
0.741,0.295559842612,0.482,16,Tenm4
0.741,0.288473097472,0.482,16,Atp5g1
0.741,0.267590903415,0.482,16,Gskip
0.741,0.263584138222,0.482,16,Cxxc4
0.741,0.255157328842,0.482,16,Gsto1
0.741,0.248803732241,0.482,16,Wdr47
0.741,0.239806453217,0.482,16,Zmat2
0.741,0.218172762869,0.482,16,Comtd1
0.74,0.342034608827,0.48,16,Ncald
0.74,0.319319881062,0.48,16,Hook1
0.74,0.302483520458,0.48,16,Atp6ap2
0.74,0.281460843551,0.48,16,Grm5
0.74,0.267169667296,0.48,16,Ccdc104
0.74,0.264428358063,0.48,16,Got2
0.74,0.262920298616,0.48,16,N6amt2
0.74,0.231353143184,0.48,16,Tmem70
0.74,0.230638565265,0.48,16,Klhl7
0.74,0.206079429795,0.48,16,Zdhhc3
0.739,0.423157414462,0.478,16,Matr3
0.739,0.369991507753,0.478,16,Sqstm1
0.739,0.366892848183,0.478,16,Celf6
0.739,0.349641551869,0.478,16,Car10
0.739,0.34538399435,0.478,16,Adarb1
0.739,0.319753310087,0.478,16,Spats2l
0.739,0.30935706909,0.478,16,Nkrf
0.739,0.308267736154,0.478,16,Akr1a1
0.739,0.296224170307,0.478,16,Ccdc28a
0.739,0.287708155041,0.478,16,Dnajc12
0.739,0.274845181854,0.478,16,Uqcr10
0.739,0.254924013566,0.478,16,Gria2
0.739,0.242804740689,0.478,16,Atp6v0e2
0.739,0.24184749914,0.478,16,Rgs10
0.739,0.211171366857,0.478,16,Ciapin1
0.739,0.207775810222,0.478,16,Fam3c
0.738,0.74462431529,0.476,16,Gad1
0.738,0.40285761382,0.476,16,Cox7a2
0.738,0.379119322848,0.476,16,AW551984
0.738,0.314261729827,0.476,16,Grb10
0.738,0.300670124756,0.476,16,Ndufb9
0.738,0.257591787778,0.476,16,Kif1a
0.738,0.220859986564,0.476,16,Ap3m2
0.738,0.216865249358,0.476,16,Nagk
0.737,0.341661758697,0.474,16,Atp2b1
0.737,0.326828649472,0.474,16,Rims1
0.737,0.316662129085,0.474,16,Zfr
0.737,0.255262632481,0.474,16,Smarca1
0.737,0.212970746593,0.474,16,Ppa2
0.737,0.211562155947,0.474,16,Grin2b
0.736,0.316825073795,0.472,16,Lrrtm1
0.736,0.231239607928,0.472,16,Zfp622
0.736,0.226112170639,0.472,16,B4galt6
0.736,0.201146652329,0.472,16,Rabl5
0.735,0.345230803608,0.47,16,Mycbp2
0.735,0.322833248301,0.47,16,Rusc1
0.735,0.249823021783,0.47,16,D3Bwg0562e
0.735,0.220403352858,0.47,16,A830010M20Rik
0.734,0.427684772918,0.468,16,Atp5j
0.734,0.42573953815,0.468,16,Atp5f1
0.734,0.25970610344,0.468,16,Gpr123
0.734,0.25227281727,0.468,16,Tsen15
0.734,0.228048632425,0.468,16,Tmem30a
0.734,0.224097867671,0.468,16,Gmpr
0.734,0.210225504628,0.468,16,Slc25a33
0.734,0.200402140539,0.468,16,Osbpl2
0.733,0.44443077597,0.466,16,Ndufa4
0.733,0.423875172806,0.466,16,Rtn3
0.733,0.404402970389,0.466,16,Fgf13
0.733,0.359798530051,0.466,16,Kif21a
0.733,0.329591398985,0.466,16,Gria3
0.733,0.314096904308,0.466,16,Smyd2
0.733,0.270841067354,0.466,16,Fam169a
0.733,0.260612916242,0.466,16,5730409E04Rik
0.733,0.249369868162,0.466,16,Acsl4
0.733,0.240137053399,0.466,16,Minos1
0.732,0.32890696206,0.464,16,Hrasls
0.732,0.304418786614,0.464,16,Pnma3
0.732,0.292899762696,0.464,16,Gnaz
0.732,0.283509691127,0.464,16,Entpd6
0.732,0.249352259404,0.464,16,Psma2
0.731,0.401612628768,0.462,16,Chchd2
0.731,0.372128799445,0.462,16,Atp5c1
0.731,0.356627534109,0.462,16,Ndufb10
0.731,0.312645148364,0.462,16,Tmem35
0.731,0.302051261516,0.462,16,Lrfn5
0.731,0.283253888319,0.462,16,Kcnma1
0.731,0.247313955206,0.462,16,Rab2a
0.731,0.242603655878,0.462,16,Ndufs7
0.731,0.231529724749,0.462,16,Nalcn
0.731,0.215850380243,0.462,16,Ik
0.73,0.363901008044,0.46,16,Cox8a
0.73,0.328550629494,0.46,16,Dpp10
0.73,0.309986593503,0.46,16,AI836003
0.73,0.258006192129,0.46,16,BC005764
0.73,0.232404640616,0.46,16,Fam19a5
0.729,0.289335765683,0.458,16,Ssb
0.729,0.279474763256,0.458,16,Ica1
0.729,0.25216054786,0.458,16,Lyrm9
0.729,0.238287952609,0.458,16,Cand1
0.728,0.315345365431,0.456,16,AI593442
0.727,0.415157847191,0.454,16,Rrp1
0.727,0.26861492477,0.454,16,Plcb1
0.727,0.261772634277,0.454,16,Magi3
0.727,0.252875872489,0.454,16,Acn9
0.727,0.233628908791,0.454,16,Tomm20
0.727,0.220461052841,0.454,16,Dnajc6
0.727,0.205947560884,0.454,16,Prkar2a
0.727,0.20318645169,0.454,16,2310033P09Rik
0.726,0.336660912671,0.452,16,Ndufc2
0.726,0.277831273222,0.452,16,Enc1
0.726,0.225412933176,0.452,16,Rps4y2
0.726,0.211674941293,0.452,16,Tln2
0.726,0.209854090422,0.452,16,Copg2
0.725,0.3413168598,0.45,16,Scn1b
0.725,0.306225490717,0.45,16,Ppp1r1a
0.725,0.285252862628,0.45,16,Paip2
0.725,0.271004452635,0.45,16,Nr2f2
0.725,0.237049433135,0.45,16,Wdr37
0.725,0.227473115615,0.45,16,Ric8b
0.725,0.222259275133,0.45,16,Ppap2a
0.725,0.220708922576,0.45,16,Rims2
0.725,0.207054109628,0.45,16,Ap2b1
0.724,0.409868557105,0.448,16,Kcnip4
0.724,0.373974286784,0.448,16,Cdh13
0.724,0.342235846187,0.448,16,Dynlrb1
0.724,0.339889424551,0.448,16,Cdh8
0.724,0.243502647217,0.448,16,Rnps1
0.724,0.226804208946,0.448,16,Naa20
0.724,0.21524683003,0.448,16,Cpeb3
0.724,0.213196642463,0.448,16,Arl6
0.723,0.752827650643,0.446,16,Slc32a1
0.723,0.3059322469,0.446,16,Ttc9b
0.723,0.302694455,0.446,16,Fbxl16
0.723,0.273857770645,0.446,16,N4bp2l1
0.723,0.272512639126,0.446,16,Dgke
0.723,0.242296849092,0.446,16,BC030336
0.723,0.220793445576,0.446,16,Nmt2
0.722,0.252534066725,0.444,16,Ifitm10
0.722,0.25001094613,0.444,16,Tenm1
0.722,0.241074054758,0.444,16,Tusc2
0.722,0.211168451236,0.444,16,Rpap3
0.721,0.393987336395,0.442,16,Gabra5
0.721,0.338509970902,0.442,16,Gng13
0.721,0.324504531084,0.442,16,Rnf128
0.721,0.276026306645,0.442,16,Tenm2
0.721,0.268904678158,0.442,16,Rab14
0.721,0.258652970396,0.442,16,Eid1
0.721,0.235446918333,0.442,16,AI504432
0.721,0.227542817059,0.442,16,Fam219a
0.721,0.221999646809,0.442,16,Nova1
0.721,0.210797069816,0.442,16,Tbpl1
0.72,0.371922049284,0.44,16,Fgf9
0.72,0.269539291366,0.44,16,Slc25a22
0.72,0.254992152811,0.44,16,Clip4
0.72,0.229088085576,0.44,16,Zfp428
0.72,0.218197630679,0.44,16,Prmt1
0.719,0.855335812296,0.438,16,Gad2
0.719,0.324089897625,0.438,16,Mrap2
0.719,0.318775152062,0.438,16,Ociad1
0.719,0.255692930557,0.438,16,Hypk
0.719,0.240373087539,0.438,16,Coq3
0.719,0.212046639201,0.438,16,Scn3a
0.718,0.322699495115,0.436,16,Plcxd2
0.718,0.306172975616,0.436,16,Gfra4
0.718,0.248960135426,0.436,16,Spin1
0.718,0.224875699049,0.436,16,Adam22
0.718,0.217349797134,0.436,16,Rragb
0.717,0.385008936308,0.434,16,Tecr
0.717,0.309751814396,0.434,16,Krt222
0.717,0.249663977487,0.434,16,2310045N01Rik
0.717,0.215218019784,0.434,16,Prelid1
0.717,0.211799250703,0.434,16,March6
0.717,0.205172914434,0.434,16,2610301B20Rik
0.717,0.202201683744,0.434,16,Dync2h1
0.716,0.23163250892,0.432,16,Gspt2
0.716,0.227564358632,0.432,16,Rpl15
0.716,0.209176023186,0.432,16,2510002D24Rik
0.715,0.293608120781,0.43,16,Nudt11
0.715,0.241850396536,0.43,16,Tnfrsf21
0.714,0.385594867082,0.428,16,Olfm3
0.714,0.29163558467,0.428,16,Stxbp5l
0.714,0.291109420469,0.428,16,Grem2
0.714,0.246462790462,0.428,16,Ube2q2
0.714,0.207953298819,0.428,16,Rnf41
0.713,0.352265341783,0.426,16,Hint1
0.713,0.248653171921,0.426,16,Scn8a
0.713,0.210776395104,0.426,16,Prkcb
0.712,0.240980773443,0.424,16,Tshz2
0.712,0.220658086406,0.424,16,Naa25
0.712,0.206324019867,0.424,16,Prmt7
0.711,0.32489608694,0.422,16,Rell2
0.711,0.261982038812,0.422,16,Scn3b
0.711,0.261057401618,0.422,16,Slc25a25
0.711,0.259350505709,0.422,16,Tpd52l1
0.71,0.319798301271,0.42,16,Ass1
0.71,0.297853246665,0.42,16,Epha4
0.71,0.261706990095,0.42,16,Ndufaf5
0.71,0.245859453285,0.42,16,D10Bwg1379e
0.71,0.219819958882,0.42,16,Fam217b
0.71,0.207368335651,0.42,16,Cxx1a
0.709,0.421250389314,0.418,16,Gpx3
0.709,0.282774148473,0.418,16,Rasgrf2
0.709,0.262080690059,0.418,16,Fam131a
0.709,0.244910822237,0.418,16,Ranbp6
0.709,0.233080577366,0.418,16,Shd
0.709,0.213004383411,0.418,16,Isoc1
0.709,0.21084407083,0.418,16,Atp5sl
0.709,0.206158518187,0.418,16,Srm
0.708,0.398702534039,0.416,16,Fstl5
0.708,0.345666523205,0.416,16,Grm1
0.708,0.311417745474,0.416,16,Camkv
0.708,0.294383314797,0.416,16,Pafah1b1
0.708,0.292019479349,0.416,16,Camkk1
0.708,0.268773241124,0.416,16,1500009L16Rik
0.708,0.209471170025,0.416,16,0610010F05Rik
0.708,0.206964516814,0.416,16,Pde4d
0.707,0.674325018689,0.414,16,Calb2
0.707,0.289776314517,0.414,16,Fbll1
0.707,0.27880190616,0.414,16,Rab15
0.707,0.233507473259,0.414,16,Pomgnt2
0.707,0.220857730302,0.414,16,Mrpl44
0.706,0.368188276076,0.412,16,Caln1
0.706,0.321099032275,0.412,16,Plcxd3
0.706,0.251588368195,0.412,16,Cyb561
0.706,0.228434086428,0.412,16,Slc4a10
0.706,0.22049475837,0.412,16,Gabra2
0.706,0.214910045175,0.412,16,Ece2
0.705,0.302611973721,0.41,16,Hspa8
0.705,0.282359415311,0.41,16,Slitrk4
0.705,0.282203146399,0.41,16,Cnih2
0.705,0.257029576071,0.41,16,Arhgap26
0.705,0.230562999941,0.41,16,Fbxl15
0.705,0.224577681913,0.41,16,Rasgrp2
0.705,0.21057168753,0.41,16,Ssbp4
0.705,0.207041676284,0.41,16,Dcp2
0.704,0.280648972984,0.408,16,Ryr2
0.704,0.246460009615,0.408,16,Sacs
0.704,0.220198247484,0.408,16,Ttc19
0.703,0.329434997608,0.406,16,Cox6c
0.703,0.278326801548,0.406,16,Baiap3
0.703,0.250134616403,0.406,16,Nmnat2
0.703,0.24865440091,0.406,16,Lrrc24
0.703,0.210789390092,0.406,16,Wrnip1
0.703,0.203011443192,0.406,16,Acyp1
0.702,0.361659062139,0.404,16,Pde1a
0.702,0.235474031328,0.404,16,Sco2
0.702,0.203455630061,0.404,16,Opcml
0.701,0.445297965172,0.402,16,Cacna2d1
0.701,0.311323840041,0.402,16,Ankrd34b
0.701,0.294406859837,0.402,16,Serbp1
0.701,0.236241489335,0.402,16,Cdc42
0.882,1.17175631091,0.764,17,Plp1
0.868,1.28568467883,0.736,17,Cryab
0.865,1.16986236511,0.73,17,Mbp
0.863,1.0769028013,0.726,17,Fth1
0.822,1.12556609667,0.644,17,Aplp1
0.815,1.08700535993,0.63,17,Cldn11
0.815,1.04190782439,0.63,17,Sept4
0.812,1.02035158175,0.624,17,Car2
0.811,0.883953580991,0.622,17,Scd2
0.809,1.09623103947,0.618,17,Qdpr
0.806,1.00384974508,0.612,17,Trf
0.802,1.12752669952,0.604,17,Ptgds
0.792,0.936502651825,0.584,17,Cnp
0.791,0.923381339877,0.582,17,Mag
0.79,0.902513421319,0.58,17,Mal
0.787,0.932567551231,0.574,17,Enpp2
0.786,0.89518033274,0.572,17,Ermn
0.785,0.80381833089,0.57,17,Apod
0.784,0.909181522054,0.568,17,Mobp
0.769,0.951027755363,0.538,17,Gatm
0.763,1.28071322355,0.526,17,Tmem88b
0.763,0.850197718801,0.526,17,Gpm6b
0.744,1.05517029002,0.488,17,Ndrg1
0.74,0.969401384117,0.48,17,Mog
0.731,0.773048532137,0.462,17,Stmn4
0.73,1.15415464476,0.46,17,Desi1
0.727,0.54768343107,0.454,17,App
0.726,0.96863197427,0.452,17,Bin1
0.725,0.794338051694,0.45,17,Qk
0.72,0.776574646104,0.44,17,Rtn4
0.714,1.05965677787,0.428,17,Ugt8a
0.712,0.977629331855,0.424,17,Slc48a1
0.71,0.862447244348,0.42,17,Tsc22d4
0.87,1.18662981658,0.74,18,Plp1
0.857,1.19098993904,0.714,18,Mbp
0.856,1.29213344765,0.712,18,Ermn
0.844,1.32353155525,0.688,18,Ptgds
0.836,1.12790784734,0.672,18,Cryab
0.829,1.19595881993,0.658,18,Mobp
0.819,0.958365335409,0.638,18,Scd2
0.817,1.10052804746,0.634,18,Mag
0.805,1.10711272806,0.61,18,Mal
0.791,0.659766675038,0.582,18,Hsp90ab1
0.784,0.982275738705,0.568,18,Enpp2
0.779,0.943709994812,0.558,18,Sept4
0.766,1.22887257034,0.532,18,Tspan2
0.76,0.931282298982,0.52,18,Gpm6b
0.76,0.91185300354,0.52,18,Cldn11
0.76,0.879605416761,0.52,18,Cnp
0.76,0.738795082972,0.52,18,Apod
0.755,0.798080557842,0.51,18,Car2
0.754,0.837385113828,0.508,18,Trf
0.747,0.938423554069,0.494,18,Gatm
0.735,0.891652754609,0.47,18,Stmn4
0.731,1.07592336188,0.462,18,Il33
0.731,1.02995893828,0.462,18,Gm21984
0.729,0.736209558912,0.458,18,Syt11
0.726,1.14550766559,0.452,18,Pex5l
0.715,0.851307817647,0.43,18,Qk
0.711,0.540692312265,0.422,18,App
0.709,1.2688581782,0.418,18,Ccp110
0.707,0.613964237501,0.414,18,Sept7
0.706,0.877416443803,0.412,18,Mog
0.872,1.12821481061,0.744,19,Ahi1
0.867,1.16424308343,0.734,19,6330403K07Rik
0.853,1.07812956803,0.706,19,Gap43
0.845,1.0211334692,0.69,19,Nsg2
0.844,0.872185942201,0.688,19,Calm2
0.838,1.09434735975,0.676,19,Gad2
0.837,1.02184109249,0.674,19,Pnmal2
0.833,1.02490103431,0.666,19,Syn2
0.833,0.881102341515,0.666,19,Ttc3
0.83,0.924803857788,0.66,19,Zcchc12
0.826,0.921907843951,0.652,19,Zcchc18
0.824,0.949975898408,0.648,19,Vsnl1
0.822,0.933781554687,0.644,19,Bex2
0.819,0.862747087848,0.638,19,Gria2
0.818,0.650810447402,0.636,19,Calm1
0.817,0.957553800831,0.634,19,Myt1l
0.815,1.01279941869,0.63,19,Syt5
0.81,0.947193573837,0.62,19,Ppp3ca
0.81,0.865720693214,0.62,19,Snhg11
0.809,0.839461585432,0.618,19,Thy1
0.809,0.825644047641,0.618,19,Gaa
0.807,1.15173146138,0.614,19,Cplx2
0.807,0.903385232609,0.614,19,Pnck
0.806,0.885763321451,0.612,19,Syt1
0.806,0.884289347026,0.612,19,Gng2
0.806,0.783872797525,0.612,19,Tmem130
0.804,0.82488402784,0.608,19,Nsf
0.803,0.940678362421,0.606,19,Hap1
0.803,0.876497221032,0.606,19,Resp18
0.802,0.819430982372,0.604,19,Eno2
0.801,0.812252466253,0.602,19,Ngfrap1
